,Confirmed,Country/Region,Date,Deaths,Last Update,Latitude,Longitude,Province/State,Recovered,Active,Closed
1740,91.0,China,02-18-2020,2.0,2020-02-18 14:53:02,,,Gansu,62.0,27.0,64.0
1741,89.0,China,02-18-2020,1.0,2020-02-18 07:43:02,,,Jilin,36.0,52.0,37.0
1742,81.0,Singapore,02-18-2020,0.0,2020-02-18 16:53:03,,,NA,29.0,52.0,29.0
1743,76.0,China,02-18-2020,1.0,2020-02-18 01:03:15,,,Xinjiang,12.0,63.0,13.0
1744,74.0,Japan,02-18-2020,1.0,2020-02-18 17:23:04,,,NA,13.0,60.0,14.0
1745,73.0,China,02-18-2020,0.0,2020-02-18 02:03:06,,,Inner Mongolia,8.0,65.0,8.0
1746,70.0,China,02-18-2020,0.0,2020-02-18 10:23:03,,,Ningxia,42.0,28.0,42.0
1747,62.0,Hong Kong,02-18-2020,1.0,2020-02-18 23:43:02,,,Hong Kong,2.0,59.0,3.0
1748,35.0,Thailand,02-18-2020,0.0,2020-02-17 07:33:02,,,NA,15.0,20.0,15.0
1749,31.0,South Korea,02-18-2020,0.0,2020-02-18 03:43:02,,,NA,12.0,19.0,12.0
1750,22.0,Malaysia,02-18-2020,0.0,2020-02-18 16:23:02,,,NA,13.0,9.0,13.0
1751,22.0,Taiwan,02-18-2020,1.0,2020-02-17 15:43:02,,,Taiwan,2.0,19.0,3.0
1752,18.0,China,02-18-2020,0.0,2020-02-18 07:43:02,,,Qinghai,15.0,3.0,15.0
1753,16.0,Germany,02-18-2020,0.0,2020-02-18 17:03:03,,,NA,12.0,4.0,12.0
1754,16.0,Vietnam,02-18-2020,0.0,2020-02-13 06:33:02,,,NA,7.0,9.0,7.0
1755,12.0,France,02-18-2020,1.0,2020-02-15 20:53:02,,,NA,4.0,7.0,5.0
1756,10.0,Macau,02-18-2020,0.0,2020-02-16 12:03:06,,,Macau,5.0,5.0,5.0
1757,9.0,United Kingdom,02-18-2020,0.0,2020-02-16 16:23:06,,,NA,8.0,1.0,8.0
1758,9.0,United Arab Emirates,02-18-2020,0.0,2020-02-16 20:43:02,,,NA,4.0,5.0,4.0
1759,5.0,Australia,02-18-2020,0.0,2020-02-09 19:33:02,,,Queensland,0.0,5.0,0.0
1760,5.0,Canada,02-18-2020,0.0,2020-02-17 08:03:07,,,British Columbia,0.0,5.0,0.0
1761,4.0,Australia,02-18-2020,0.0,2020-02-13 17:53:03,,,New South Wales,4.0,0.0,4.0
1762,4.0,Australia,02-18-2020,0.0,2020-02-13 17:53:03,,,Victoria,4.0,0.0,4.0
1763,3.0,India,02-18-2020,0.0,2020-02-16 07:43:02,,,NA,3.0,0.0,3.0
1764,3.0,Italy,02-18-2020,0.0,2020-02-07 17:53:02,,,NA,0.0,3.0,0.0
1765,3.0,Philippines,02-18-2020,1.0,2020-02-12 07:43:02,,,NA,1.0,1.0,2.0
1766,2.0,Australia,02-18-2020,0.0,2020-02-17 08:13:09,,,South Australia,2.0,0.0,2.0
1767,2.0,Canada,02-18-2020,0.0,2020-02-04 00:13:06,,,"Toronto, ON",0.0,2.0,0.0
1768,2.0,Russia,02-18-2020,0.0,2020-02-12 14:43:03,,,NA,2.0,0.0,2.0
1769,2.0,Spain,02-18-2020,0.0,2020-02-15 17:23:04,,,NA,2.0,0.0,2.0
1770,2.0,United States,02-18-2020,0.0,2020-02-09 19:03:03,,,"Chicago, IL",2.0,0.0,2.0
1771,2.0,United States,02-18-2020,0.0,2020-02-03 03:53:02,,,"San Benito, CA",0.0,2.0,0.0
1772,2.0,United States,02-18-2020,0.0,2020-02-13 03:13:08,,,"San Diego County, CA",0.0,2.0,0.0
1773,2.0,United States,02-18-2020,0.0,2020-02-03 00:43:02,,,"Santa Clara, CA",0.0,2.0,0.0
1774,1.0,Belgium,02-18-2020,0.0,2020-02-17 04:23:06,,,NA,1.0,0.0,1.0
1775,1.0,Cambodia,02-18-2020,0.0,2020-02-12 07:43:02,,,NA,1.0,0.0,1.0
1776,1.0,Canada,02-18-2020,0.0,2020-02-12 18:53:03,,,"London, ON",1.0,0.0,1.0
1777,1.0,Egypt,02-18-2020,0.0,2020-02-14 23:53:02,,,NA,0.0,1.0,0.0
1778,1.0,Finland,02-18-2020,0.0,2020-02-12 00:03:12,,,NA,1.0,0.0,1.0
1779,1.0,China,02-18-2020,0.0,2020-02-12 06:43:02,,,Tibet,1.0,0.0,1.0
1780,1.0,Nepal,02-18-2020,0.0,2020-02-12 14:43:03,,,NA,1.0,0.0,1.0
1781,1.0,Sri Lanka,02-18-2020,0.0,2020-02-08 03:43:03,,,NA,1.0,0.0,1.0
1782,1.0,Sweden,02-18-2020,0.0,2020-02-01 02:13:26,,,NA,0.0,1.0,0.0
1783,1.0,United States,02-18-2020,0.0,2020-02-01 19:43:03,,,"Boston, MA",0.0,1.0,0.0
1784,1.0,United States,02-18-2020,0.0,2020-02-01 19:53:03,,,"Los Angeles, CA",0.0,1.0,0.0
1785,1.0,United States,02-18-2020,0.0,2020-02-05 21:53:02,,,"Madison, WI",0.0,1.0,0.0
1786,1.0,United States,02-18-2020,0.0,2020-02-01 19:53:03,,,"Orange, CA",0.0,1.0,0.0
1787,1.0,United States,02-18-2020,0.0,2020-02-13 18:53:02,,,"San Antonio, TX",0.0,1.0,0.0
1788,1.0,United States,02-18-2020,0.0,2020-02-09 07:03:04,,,"Seattle, WA",1.0,0.0,1.0
1789,1.0,United States,02-18-2020,0.0,2020-02-01 19:43:03,,,"Tempe, AZ",0.0,1.0,0.0
1790,62031.0,China,02-19-2020,2029.0,2020-02-19 23:23:02,,,Hubei,10337.0,49665.0,12366.0
1791,1331.0,China,02-19-2020,5.0,2020-02-19 10:23:02,,,Guangdong,606.0,720.0,611.0
1792,1262.0,China,02-19-2020,19.0,2020-02-19 12:13:08,,,Henan,573.0,670.0,592.0
1793,1174.0,China,02-19-2020,0.0,2020-02-19 11:33:02,,,Zhejiang,604.0,570.0,604.0
1794,1008.0,China,02-19-2020,4.0,2020-02-19 11:33:02,,,Hunan,561.0,443.0,565.0
1795,986.0,China,02-19-2020,6.0,2020-02-19 14:13:03,,,Anhui,413.0,567.0,419.0
1796,934.0,China,02-19-2020,1.0,2020-02-19 01:23:07,,,Jiangxi,362.0,571.0,363.0
1797,631.0,China,02-19-2020,0.0,2020-02-19 12:13:08,,,Jiangsu,318.0,313.0,318.0
1798,621.0,Ship,02-19-2020,0.0,2020-02-19 20:33:02,,,Diamond Princess cruise ship,1.0,620.0,1.0
1799,560.0,China,02-19-2020,5.0,2020-02-19 23:23:02,,,Chongqing,274.0,281.0,279.0
1800,544.0,China,02-19-2020,3.0,2020-02-19 12:03:07,,,Shandong,231.0,310.0,234.0
1801,514.0,China,02-19-2020,3.0,2020-02-19 13:53:02,,,Sichuan,188.0,323.0,191.0
1802,470.0,China,02-19-2020,12.0,2020-02-19 11:03:08,,,Heilongjiang,120.0,338.0,132.0
1803,393.0,China,02-19-2020,4.0,2020-02-19 04:53:02,,,Beijing,145.0,244.0,149.0
1804,333.0,China,02-19-2020,2.0,2020-02-19 04:43:02,,,Shanghai,186.0,145.0,188.0
1805,306.0,China,02-19-2020,4.0,2020-02-19 13:23:02,,,Hebei,152.0,150.0,156.0
1806,293.0,China,02-19-2020,0.0,2020-02-19 11:53:02,,,Fujian,112.0,181.0,112.0
1807,244.0,China,02-19-2020,2.0,2020-02-19 09:13:12,,,Guangxi,86.0,156.0,88.0
1808,242.0,China,02-19-2020,0.0,2020-02-19 10:23:02,,,Shaanxi,102.0,140.0,102.0
1809,172.0,China,02-19-2020,1.0,2020-02-19 23:33:02,,,Yunnan,60.0,111.0,61.0
1810,168.0,China,02-19-2020,4.0,2020-02-19 23:43:02,,,Hainan,84.0,80.0,88.0
1811,146.0,China,02-19-2020,2.0,2020-02-19 10:53:02,,,Guizhou,70.0,74.0,72.0
1812,131.0,China,02-19-2020,0.0,2020-02-19 23:53:02,,,Shanxi,68.0,63.0,68.0
1813,130.0,China,02-19-2020,3.0,2020-02-19 13:03:03,,,Tianjin,54.0,73.0,57.0
1814,121.0,China,02-19-2020,1.0,2020-02-19 01:23:07,,,Liaoning,55.0,65.0,56.0
1815,91.0,China,02-19-2020,2.0,2020-02-19 13:53:02,,,Gansu,65.0,24.0,67.0
1816,90.0,China,02-19-2020,1.0,2020-02-19 06:03:08,,,Jilin,37.0,52.0,38.0
1817,84.0,Japan,02-19-2020,1.0,2020-02-19 20:33:02,,,NA,18.0,65.0,19.0
1818,84.0,Singapore,02-19-2020,0.0,2020-02-19 22:13:08,,,NA,34.0,50.0,34.0
1819,76.0,China,02-19-2020,1.0,2020-02-19 07:03:07,,,Xinjiang,20.0,55.0,21.0
1820,75.0,China,02-19-2020,0.0,2020-02-19 11:03:08,,,Inner Mongolia,10.0,65.0,10.0
1821,71.0,China,02-19-2020,0.0,2020-02-19 01:53:02,,,Ningxia,42.0,29.0,42.0
1822,63.0,Hong Kong,02-19-2020,2.0,2020-02-19 12:13:08,,,Hong Kong,5.0,56.0,7.0
1823,35.0,Thailand,02-19-2020,0.0,2020-02-17 07:33:02,,,NA,15.0,20.0,15.0
1824,31.0,South Korea,02-19-2020,0.0,2020-02-18 03:43:02,,,NA,12.0,19.0,12.0
1825,23.0,Taiwan,02-19-2020,1.0,2020-02-19 07:53:02,,,Taiwan,2.0,20.0,3.0
1826,22.0,Malaysia,02-19-2020,0.0,2020-02-19 09:33:03,,,NA,15.0,7.0,15.0
1827,18.0,China,02-19-2020,0.0,2020-02-19 04:53:02,,,Qinghai,16.0,2.0,16.0
1828,16.0,Germany,02-19-2020,0.0,2020-02-18 17:03:03,,,NA,12.0,4.0,12.0
1829,16.0,Vietnam,02-19-2020,0.0,2020-02-13 06:33:02,,,NA,7.0,9.0,7.0
1830,12.0,France,02-19-2020,1.0,2020-02-15 20:53:02,,,NA,4.0,7.0,5.0
1831,10.0,Macau,02-19-2020,0.0,2020-02-16 12:03:06,,,Macau,5.0,5.0,5.0
1832,9.0,United Kingdom,02-19-2020,0.0,2020-02-16 16:23:06,,,NA,8.0,1.0,8.0
1833,9.0,United Arab Emirates,02-19-2020,0.0,2020-02-16 20:43:02,,,NA,4.0,5.0,4.0
1834,5.0,Australia,02-19-2020,0.0,2020-02-09 19:33:02,,,Queensland,0.0,5.0,0.0
1835,5.0,Canada,02-19-2020,0.0,2020-02-17 08:03:07,,,British Columbia,0.0,5.0,0.0
1836,4.0,Australia,02-19-2020,0.0,2020-02-13 17:53:03,,,New South Wales,4.0,0.0,4.0
1837,4.0,Australia,02-19-2020,0.0,2020-02-13 17:53:03,,,Victoria,4.0,0.0,4.0
1838,3.0,India,02-19-2020,0.0,2020-02-16 07:43:02,,,NA,3.0,0.0,3.0
1839,3.0,Italy,02-19-2020,0.0,2020-02-07 17:53:02,,,NA,0.0,3.0,0.0
1840,3.0,Philippines,02-19-2020,1.0,2020-02-12 07:43:02,,,NA,1.0,1.0,2.0
1841,2.0,Australia,02-19-2020,0.0,2020-02-17 08:13:09,,,South Australia,2.0,0.0,2.0
1842,2.0,Canada,02-19-2020,0.0,2020-02-04 00:13:06,,,"Toronto, ON",0.0,2.0,0.0
1843,2.0,Iran,02-19-2020,2.0,2020-02-19 23:43:02,,,NA,0.0,0.0,2.0
1844,2.0,Russia,02-19-2020,0.0,2020-02-12 14:43:03,,,NA,2.0,0.0,2.0
1845,2.0,Spain,02-19-2020,0.0,2020-02-15 17:23:04,,,NA,2.0,0.0,2.0
1846,2.0,United States,02-19-2020,0.0,2020-02-09 19:03:03,,,"Chicago, IL",2.0,0.0,2.0
1847,2.0,United States,02-19-2020,0.0,2020-02-03 03:53:02,,,"San Benito, CA",0.0,2.0,0.0
1848,2.0,United States,02-19-2020,0.0,2020-02-13 03:13:08,,,"San Diego County, CA",0.0,2.0,0.0
1849,2.0,United States,02-19-2020,0.0,2020-02-03 00:43:02,,,"Santa Clara, CA",0.0,2.0,0.0
1850,1.0,Belgium,02-19-2020,0.0,2020-02-17 04:23:06,,,NA,1.0,0.0,1.0
1851,1.0,Cambodia,02-19-2020,0.0,2020-02-12 07:43:02,,,NA,1.0,0.0,1.0
1852,1.0,Canada,02-19-2020,0.0,2020-02-12 18:53:03,,,"London, ON",1.0,0.0,1.0
1853,1.0,Egypt,02-19-2020,0.0,2020-02-14 23:53:02,,,NA,0.0,1.0,0.0
1854,1.0,Finland,02-19-2020,0.0,2020-02-12 00:03:12,,,NA,1.0,0.0,1.0
1855,1.0,China,02-19-2020,0.0,2020-02-12 06:43:02,,,Tibet,1.0,0.0,1.0
1856,1.0,Nepal,02-19-2020,0.0,2020-02-12 14:43:03,,,NA,1.0,0.0,1.0
1857,1.0,Sri Lanka,02-19-2020,0.0,2020-02-08 03:43:03,,,NA,1.0,0.0,1.0
1858,1.0,Sweden,02-19-2020,0.0,2020-02-01 02:13:26,,,NA,0.0,1.0,0.0
1859,1.0,United States,02-19-2020,0.0,2020-02-01 19:43:03,,,"Boston, MA",0.0,1.0,0.0
1860,1.0,United States,02-19-2020,0.0,2020-02-01 19:53:03,,,"Los Angeles, CA",0.0,1.0,0.0
1861,1.0,United States,02-19-2020,0.0,2020-02-05 21:53:02,,,"Madison, WI",0.0,1.0,0.0
1862,1.0,United States,02-19-2020,0.0,2020-02-01 19:53:03,,,"Orange, CA",0.0,1.0,0.0
1863,1.0,United States,02-19-2020,0.0,2020-02-13 18:53:02,,,"San Antonio, TX",0.0,1.0,0.0
1864,1.0,United States,02-19-2020,0.0,2020-02-09 07:03:04,,,"Seattle, WA",1.0,0.0,1.0
1865,1.0,United States,02-19-2020,0.0,2020-02-01 19:43:03,,,"Tempe, AZ",0.0,1.0,0.0
1866,62442.0,China,02-20-2020,2144.0,2020-02-20 23:43:02,,,Hubei,11788.0,48510.0,13932.0
1867,1332.0,China,02-20-2020,5.0,2020-02-20 11:13:27,,,Guangdong,642.0,685.0,647.0
1868,1265.0,China,02-20-2020,19.0,2020-02-20 13:53:06,,,Henan,637.0,609.0,656.0
1869,1175.0,China,02-20-2020,1.0,2020-02-20 11:13:27,,,Zhejiang,633.0,541.0,634.0
1870,1010.0,China,02-20-2020,4.0,2020-02-20 11:13:27,,,Hunan,634.0,372.0,638.0
1871,987.0,China,02-20-2020,6.0,2020-02-20 09:53:02,,,Anhui,474.0,507.0,480.0
1872,934.0,China,02-20-2020,1.0,2020-02-20 05:23:02,,,Jiangxi,433.0,500.0,434.0
1873,634.0,Ship,02-20-2020,2.0,2020-02-20 15:53:03,,,Diamond Princess cruise ship,1.0,631.0,3.0
1874,631.0,China,02-20-2020,0.0,2020-02-20 12:53:02,,,Jiangsu,356.0,275.0,356.0
1875,567.0,China,02-20-2020,6.0,2020-02-20 23:13:05,,,Chongqing,299.0,262.0,305.0
1876,546.0,China,02-20-2020,4.0,2020-02-20 11:13:27,,,Shandong,254.0,288.0,258.0
1877,520.0,China,02-20-2020,3.0,2020-02-20 09:53:02,,,Sichuan,217.0,300.0,220.0
1878,476.0,China,02-20-2020,12.0,2020-02-20 09:43:01,,,Heilongjiang,136.0,328.0,148.0
1879,395.0,China,02-20-2020,4.0,2020-02-20 01:43:01,,,Beijing,153.0,238.0,157.0
1880,334.0,China,02-20-2020,2.0,2020-02-20 06:03:03,,,Shanghai,199.0,133.0,201.0
1881,307.0,China,02-20-2020,5.0,2020-02-20 11:13:27,,,Hebei,169.0,133.0,174.0
1882,293.0,China,02-20-2020,1.0,2020-02-20 12:23:02,,,Fujian,126.0,166.0,127.0
1883,245.0,China,02-20-2020,2.0,2020-02-20 09:43:01,,,Guangxi,90.0,153.0,92.0
1884,245.0,China,02-20-2020,1.0,2020-02-20 09:53:02,,,Shaanxi,118.0,126.0,119.0
1885,174.0,China,02-20-2020,2.0,2020-02-20 23:13:05,,,Yunnan,79.0,93.0,81.0
1886,168.0,China,02-20-2020,4.0,2020-02-20 09:53:02,,,Hainan,86.0,78.0,90.0
1887,146.0,China,02-20-2020,2.0,2020-02-20 09:43:01,,,Guizhou,72.0,72.0,74.0
1888,132.0,China,02-20-2020,0.0,2020-02-20 23:13:05,,,Shanxi,76.0,56.0,76.0
1889,131.0,China,02-20-2020,3.0,2020-02-20 12:53:02,,,Tianjin,59.0,69.0,62.0
1890,121.0,China,02-20-2020,1.0,2020-02-20 06:23:02,,,Liaoning,59.0,61.0,60.0
1891,104.0,South Korea,02-20-2020,1.0,2020-02-20 09:53:02,,,NA,16.0,87.0,17.0
1892,94.0,Japan,02-20-2020,1.0,2020-02-20 15:53:03,,,NA,18.0,75.0,19.0
1893,91.0,China,02-20-2020,2.0,2020-02-20 14:13:17,,,Gansu,71.0,18.0,73.0
1894,91.0,China,02-20-2020,1.0,2020-02-20 09:43:01,,,Jilin,43.0,47.0,44.0
1895,84.0,Singapore,02-20-2020,0.0,2020-02-19 22:13:08,,,NA,34.0,50.0,34.0
1896,76.0,China,02-20-2020,1.0,2020-02-20 13:33:02,,,Xinjiang,22.0,53.0,23.0
1897,75.0,China,02-20-2020,0.0,2020-02-20 12:53:02,,,Inner Mongolia,16.0,59.0,16.0
1898,71.0,China,02-20-2020,0.0,2020-02-20 05:23:02,,,Ningxia,44.0,27.0,44.0
1899,68.0,Hong Kong,02-20-2020,2.0,2020-02-20 23:13:05,,,Hong Kong,6.0,60.0,8.0
1900,35.0,Thailand,02-20-2020,0.0,2020-02-17 07:33:02,,,NA,15.0,20.0,15.0
1901,24.0,Taiwan,02-20-2020,1.0,2020-02-20 02:13:19,,,Taiwan,2.0,21.0,3.0
1902,22.0,Malaysia,02-20-2020,0.0,2020-02-19 09:33:03,,,NA,15.0,7.0,15.0
1903,18.0,China,02-20-2020,0.0,2020-02-19 04:53:02,,,Qinghai,16.0,2.0,16.0
1904,16.0,Germany,02-20-2020,0.0,2020-02-18 17:03:03,,,NA,12.0,4.0,12.0
1905,16.0,Vietnam,02-20-2020,0.0,2020-02-13 06:33:02,,,NA,7.0,9.0,7.0
1906,12.0,France,02-20-2020,1.0,2020-02-15 20:53:02,,,NA,4.0,7.0,5.0
1907,10.0,Macau,02-20-2020,0.0,2020-02-20 02:13:19,,,Macau,6.0,4.0,6.0
1908,9.0,United Kingdom,02-20-2020,0.0,2020-02-16 16:23:06,,,NA,8.0,1.0,8.0
1909,9.0,United Arab Emirates,02-20-2020,0.0,2020-02-16 20:43:02,,,NA,4.0,5.0,4.0
1910,5.0,Australia,02-20-2020,0.0,2020-02-09 19:33:02,,,Queensland,0.0,5.0,0.0
1911,5.0,Canada,02-20-2020,0.0,2020-02-17 08:03:07,,,British Columbia,0.0,5.0,0.0
1912,5.0,Iran,02-20-2020,2.0,2020-02-20 17:33:02,,,NA,0.0,3.0,2.0
1913,4.0,Australia,02-20-2020,0.0,2020-02-13 17:53:03,,,New South Wales,4.0,0.0,4.0
1914,4.0,Australia,02-20-2020,0.0,2020-02-13 17:53:03,,,Victoria,4.0,0.0,4.0
1915,3.0,India,02-20-2020,0.0,2020-02-16 07:43:02,,,NA,3.0,0.0,3.0
1916,3.0,Italy,02-20-2020,0.0,2020-02-07 17:53:02,,,NA,0.0,3.0,0.0
1917,3.0,Philippines,02-20-2020,1.0,2020-02-12 07:43:02,,,NA,1.0,1.0,2.0
1918,2.0,Australia,02-20-2020,0.0,2020-02-17 08:13:09,,,South Australia,2.0,0.0,2.0
1919,2.0,Canada,02-20-2020,0.0,2020-02-04 00:13:06,,,"Toronto, ON",0.0,2.0,0.0
1920,2.0,Russia,02-20-2020,0.0,2020-02-12 14:43:03,,,NA,2.0,0.0,2.0
1921,2.0,Spain,02-20-2020,0.0,2020-02-15 17:23:04,,,NA,2.0,0.0,2.0
1922,2.0,United States,02-20-2020,0.0,2020-02-09 19:03:03,,,"Chicago, IL",2.0,0.0,2.0
1923,2.0,United States,02-20-2020,0.0,2020-02-03 03:53:02,,,"San Benito, CA",0.0,2.0,0.0
1924,2.0,United States,02-20-2020,0.0,2020-02-13 03:13:08,,,"San Diego County, CA",0.0,2.0,0.0
1925,2.0,United States,02-20-2020,0.0,2020-02-03 00:43:02,,,"Santa Clara, CA",0.0,2.0,0.0
1926,1.0,Belgium,02-20-2020,0.0,2020-02-17 04:23:06,,,NA,1.0,0.0,1.0
1927,1.0,Cambodia,02-20-2020,0.0,2020-02-12 07:43:02,,,NA,1.0,0.0,1.0
1928,1.0,Canada,02-20-2020,0.0,2020-02-12 18:53:03,,,"London, ON",1.0,0.0,1.0
1929,1.0,Egypt,02-20-2020,0.0,2020-02-14 23:53:02,,,NA,0.0,1.0,0.0
1930,1.0,Finland,02-20-2020,0.0,2020-02-12 00:03:12,,,NA,1.0,0.0,1.0
1931,1.0,China,02-20-2020,0.0,2020-02-12 06:43:02,,,Tibet,1.0,0.0,1.0
1932,1.0,Nepal,02-20-2020,0.0,2020-02-12 14:43:03,,,NA,1.0,0.0,1.0
1933,1.0,Sri Lanka,02-20-2020,0.0,2020-02-08 03:43:03,,,NA,1.0,0.0,1.0
1934,1.0,Sweden,02-20-2020,0.0,2020-02-01 02:13:26,,,NA,0.0,1.0,0.0
1935,1.0,United States,02-20-2020,0.0,2020-02-01 19:43:03,,,"Boston, MA",0.0,1.0,0.0
1936,1.0,United States,02-20-2020,0.0,2020-02-01 19:53:03,,,"Los Angeles, CA",0.0,1.0,0.0
1937,1.0,United States,02-20-2020,0.0,2020-02-05 21:53:02,,,"Madison, WI",0.0,1.0,0.0
1938,1.0,United States,02-20-2020,0.0,2020-02-01 19:53:03,,,"Orange, CA",0.0,1.0,0.0
1939,1.0,United States,02-20-2020,0.0,2020-02-13 18:53:02,,,"San Antonio, TX",0.0,1.0,0.0
1940,1.0,United States,02-20-2020,0.0,2020-02-09 07:03:04,,,"Seattle, WA",1.0,0.0,1.0
1941,1.0,United States,02-20-2020,0.0,2020-02-01 19:43:03,,,"Tempe, AZ",0.0,1.0,0.0
1942,62662.0,China,02-21-2020,2144.0,2020-02-21 13:03:09,,,Hubei,11881.0,48637.0,14025.0
1943,1333.0,China,02-21-2020,5.0,2020-02-21 10:13:09,,,Guangdong,690.0,638.0,695.0
1944,1267.0,China,02-21-2020,19.0,2020-02-21 13:43:02,,,Henan,736.0,512.0,755.0
1945,1203.0,China,02-21-2020,1.0,2020-02-21 10:23:02,,,Zhejiang,679.0,523.0,680.0
1946,1011.0,China,02-21-2020,4.0,2020-02-21 15:13:07,,,Hunan,661.0,346.0,665.0
1947,988.0,China,02-21-2020,6.0,2020-02-21 10:13:09,,,Anhui,539.0,443.0,545.0
1948,934.0,China,02-21-2020,1.0,2020-02-21 01:13:05,,,Jiangxi,489.0,444.0,490.0
1949,749.0,China,02-21-2020,4.0,2020-02-21 10:23:02,,,Shandong,281.0,464.0,285.0
1950,634.0,Ship,02-21-2020,2.0,2020-02-20 15:53:03,,,Diamond Princess cruise ship,1.0,631.0,3.0
1951,631.0,China,02-21-2020,0.0,2020-02-21 11:43:01,,,Jiangsu,373.0,258.0,373.0
1952,572.0,China,02-21-2020,6.0,2020-02-21 23:13:14,,,Chongqing,316.0,250.0,322.0
1953,525.0,China,02-21-2020,3.0,2020-02-21 12:53:01,,,Sichuan,231.0,291.0,234.0
1954,479.0,China,02-21-2020,12.0,2020-02-21 11:43:01,,,Heilongjiang,175.0,292.0,187.0
1955,396.0,China,02-21-2020,4.0,2020-02-21 01:03:09,,,Beijing,169.0,223.0,173.0
1956,334.0,China,02-21-2020,2.0,2020-02-21 05:53:01,,,Shanghai,211.0,121.0,213.0
1957,308.0,China,02-21-2020,5.0,2020-02-21 12:53:01,,,Hebei,184.0,119.0,189.0
1958,293.0,China,02-21-2020,1.0,2020-02-21 11:43:01,,,Fujian,149.0,143.0,150.0
1959,246.0,China,02-21-2020,2.0,2020-02-21 11:43:01,,,Guangxi,97.0,147.0,99.0
1960,245.0,China,02-21-2020,1.0,2020-02-21 11:43:01,,,Shaanxi,134.0,110.0,135.0
1961,204.0,South Korea,02-21-2020,2.0,2020-02-21 13:43:02,,,NA,16.0,186.0,18.0
1962,174.0,China,02-21-2020,2.0,2020-02-21 06:23:04,,,Yunnan,96.0,76.0,98.0
1963,168.0,China,02-21-2020,4.0,2020-02-21 10:13:09,,,Hainan,95.0,69.0,99.0
1964,146.0,China,02-21-2020,2.0,2020-02-21 12:53:01,,,Guizhou,77.0,67.0,79.0
1965,132.0,China,02-21-2020,0.0,2020-02-21 23:33:06,,,Shanxi,78.0,54.0,78.0
1966,132.0,China,02-21-2020,3.0,2020-02-21 12:53:01,,,Tianjin,62.0,67.0,65.0
1967,121.0,China,02-21-2020,1.0,2020-02-21 01:33:02,,,Liaoning,61.0,59.0,62.0
1968,105.0,Japan,02-21-2020,1.0,2020-02-21 19:03:06,,,NA,22.0,82.0,23.0
1969,91.0,China,02-21-2020,2.0,2020-02-21 15:13:07,,,Gansu,76.0,13.0,78.0
1970,91.0,China,02-21-2020,1.0,2020-02-21 10:13:09,,,Jilin,45.0,45.0,46.0
1971,85.0,Singapore,02-21-2020,0.0,2020-02-21 03:43:02,,,NA,37.0,48.0,37.0
1972,76.0,China,02-21-2020,1.0,2020-02-21 13:43:02,,,Xinjiang,24.0,51.0,25.0
1973,75.0,China,02-21-2020,0.0,2020-02-21 08:03:15,,,Inner Mongolia,17.0,58.0,17.0
1974,71.0,China,02-21-2020,0.0,2020-02-21 06:23:04,,,Ningxia,48.0,23.0,48.0
1975,68.0,Hong Kong,02-21-2020,2.0,2020-02-21 03:43:02,,,Hong Kong,5.0,61.0,7.0
1976,35.0,Thailand,02-21-2020,0.0,2020-02-21 18:53:02,,,NA,17.0,18.0,17.0
1977,26.0,Taiwan,02-21-2020,1.0,2020-02-21 06:53:03,,,Taiwan,2.0,23.0,3.0
1978,22.0,Malaysia,02-21-2020,0.0,2020-02-19 09:33:03,,,NA,15.0,7.0,15.0
1979,20.0,Italy,02-21-2020,1.0,2020-02-21 23:33:06,,,NA,0.0,19.0,1.0
1980,18.0,Iran,02-21-2020,4.0,2020-02-21 18:53:02,,,NA,0.0,14.0,4.0
1981,18.0,China,02-21-2020,0.0,2020-02-21 04:43:02,,,Qinghai,18.0,0.0,18.0
1982,16.0,Germany,02-21-2020,0.0,2020-02-21 23:03:13,,,NA,14.0,2.0,14.0
1983,16.0,Vietnam,02-21-2020,0.0,2020-02-21 06:03:04,,,NA,14.0,2.0,14.0
1984,12.0,France,02-21-2020,1.0,2020-02-15 20:53:02,,,NA,4.0,7.0,5.0
1985,11.0,United States,02-21-2020,0.0,2020-02-21 23:23:06,,,"Ashland, NE",0.0,11.0,0.0
1986,10.0,Macau,02-21-2020,0.0,2020-02-20 02:13:19,,,Macau,6.0,4.0,6.0
1987,9.0,United Kingdom,02-21-2020,0.0,2020-02-16 16:23:06,,,NA,8.0,1.0,8.0
1988,9.0,United Arab Emirates,02-21-2020,0.0,2020-02-16 20:43:02,,,NA,4.0,5.0,4.0
1989,6.0,Canada,02-21-2020,0.0,2020-02-21 05:23:04,,,British Columbia,0.0,6.0,0.0
1990,5.0,Australia,02-21-2020,0.0,2020-02-21 05:43:02,,,Queensland,1.0,4.0,1.0
1991,5.0,United States,02-21-2020,0.0,2020-02-21 23:23:06,,,"Travis, CA",0.0,5.0,0.0
1992,4.0,Australia,02-21-2020,0.0,2020-02-21 23:03:13,,,From Diamond Princess,0.0,4.0,0.0
1993,4.0,Australia,02-21-2020,0.0,2020-02-13 17:53:03,,,New South Wales,4.0,0.0,4.0
1994,4.0,Australia,02-21-2020,0.0,2020-02-13 17:53:03,,,Victoria,4.0,0.0,4.0
1995,3.0,India,02-21-2020,0.0,2020-02-16 07:43:02,,,NA,3.0,0.0,3.0
1996,3.0,Philippines,02-21-2020,1.0,2020-02-12 07:43:02,,,NA,1.0,1.0,2.0
